,id,id_memoire,id_ech,Wilaya,Region,X,Y,Longitude,latitude,altitude,UD,LD,average profondeur,USDA Soil Taxonomy,pH,CE,CEC,A%,L%,S%,ALR(L),ALR(S),OM
564,1740,17,594,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,0,5,2.5,,6.156,0.1,,6.124,24.73,6.91469999999999,0.606188225,10.5273745143377,
565,1741,17,594,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,5,15,10.0,,6.178,0.1,,6.132,24.892,68.975,0.608456938,10.5108885472666,
566,1742,17,594,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,15,30,22.5,,6.272,0.1,,6.166,25.601,68.233,0.618252705,10.439902415958,
567,1743,17,594,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,30,60,45.0,,6.405,0.1,,6.211,27.211,6.6579,0.641582274,10.3017503939528,
568,1744,17,594,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,60,100,80.0,,6.315,0.1,,6.167,28.642,65.19,0.666928688,10.2410632839119,
569,1745,17,594,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,100,200,150.0,,6.255,0.1,,6.14,29.1959999999999,64.664,0.677154277,10.2249348732989,
570,1746,17,595,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,0,5,2.5,,5.594,0.1,,5.022,38.545,56.433,0.885090477,10.5065556498557,
571,1747,17,595,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,5,15,10.0,,5.595,0.1,,5.098,38.279,56.622,0.875559901,10.4558452240788,
572,1748,17,595,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,15,30,22.5,,5.6,0.1,,5.431,37.117,57.452,0.834692264,1.02442454935285,
573,1749,17,595,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,30,60,45.0,,5.601,0.1,,6.587,33.136,60.278,0.701611759,0.961470511,
574,1750,17,595,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,60,100,80.0,,5.28,0.1,,7.86,29.839,62.301,0.579361166,0.899071919,
575,1751,17,595,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,100,200,150.0,,4.438,0.1,,8.521,30.811,60.667,0.558214719,0.852461445,
576,1752,17,596,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,0,5,2.5,,4.918,0.1,,4.58,26.584,68.838,0.763753902,11.7696181772433,
577,1753,17,596,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,5,15,10.0,,4.908,0.1,,4.626,26.552,6.8823,0.758890672,11.7252703238255,
578,1754,17,596,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,15,30,22.5,,4.866,0.1,,4.828,26.414,68.759,0.738066013,11.5356139091986,
579,1755,17,596,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,30,60,45.0,,4.702,0.1,,5.603,25.883,68.513,0.664593215,10.8735158694553,
580,1756,17,596,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,60,100,80.0,,4.337,0.1,,7.376,24.52,68.1,0.521698969,0.965325615,
581,1757,17,596,El taref,Le lac Bleu,8 341 388 889,3 690 472 222,8.34138888888889,36.90472222222222,15.0,100,200,150.0,,4.102,0.1,,9.07,21.546,69.392,0.37575889,0.883701639,
582,1758,17,597,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,0,5,2.5,,6.175,0.105,,4.064,36.943,58.994,0.958577392,1.1618530759432,
583,1759,17,597,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,5,15,10.0,,6.216,0.113,,4.366,35.299,60.3349999999999,0.907677676,11.4048459097759,
584,1760,17,597,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,15,30,22.5,,6.314,0.132,,5.59,30.025,64.385,0.730070431,10.6137211523148,
585,1761,17,597,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,30,60,45.0,,6.114,0.096,,8.465,26.2699999999999,65.266,0.491832597,0.887059521,
586,1762,17,597,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,60,100,80.0,,6.191,0.099,,6.495,25.451,68.053,0.593125027,10.2026745102184,
587,1763,17,598,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,0,5,2.5,,5.934,0.09,,4.034,37.0199999999999,58.945,0.962699444,1.16471000157429,
588,1764,17,598,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,5,15,10.0,,5.93,0.09,,4.045,36.967,58.988,0.960894608,11.6384407197251,
589,1765,17,598,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,15,30,22.5,,5.912,0.09,,4.095,36.733,59.172,0.952801432,11.5986128193543,
590,1766,17,598,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,30,60,45.0,,5.845,0.09,,4.285,35.841,59.8739999999999,0.922428279,11.4528643322878,
591,1767,17,598,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,60,100,80.0,,5.701,0.09,,4.599,34.212,61.19,0.871514109,1.12401609929991,
592,1768,17,598,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,100,200,150.0,,5.471,0.094,,4.925,32.384,62.691,0.817923374,11.0479808078641,
593,1769,17,599,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,0,5,2.5,,5.094,0.1,,12.246,24.8789999999999,62.875,0.30783831,0.710483388,
594,1770,17,599,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,5,15,10.0,,5.127,0.1,,12.734,24.534,62.732,0.284803174,0.692523947,
595,1771,17,599,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,15,30,22.5,,5.193,0.1,,13.908,23.658,62.435,0.230713033,0.652163122,
596,1772,17,599,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,30,60,45.0,,5.209,0.1,,15.114,22.8579999999999,62.03,0.179658523,0.613222076,
597,1773,17,599,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,60,100,80.0,,5.229,0.1,,13.876,28.3789999999999,57.736,0.310732484,0.619182088,
598,1774,17,599,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,100,200,150.0,,5.576,0.1,,12.997,26.764,60.2549999999999,0.313707568,0.666149638,
599,1775,17,600,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,0,5,2.5,,4.787,0.1,,6.19,40.971,64.904,0.820785214,10.2058011234365,
600,1776,17,600,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,5,15,10.0,,4.789,0.1,,6.238,40.994,64.434,0.81767423,10.1406902613346,
601,1777,17,600,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,15,30,22.5,,4.8,0.1,,6.449,41.095,62.382,0.804295934,0.985566244,
602,1778,17,600,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,30,60,45.0,,4.843,0.1,,7.23,41.408,55.318,0.757945357,0.883727572,
603,1779,17,600,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,60,100,80.0,,4.946,0.1,,8.965,41.082,48.977,0.6611008,0.737441401,
604,1780,17,600,El taref,El-Gouriat- OkrÃ©ra,8 174 722 222,3 684 388 889,8.174722222222222,36.84388888888889,22.0,100,200,150.0,,4.85,0.1,,12.184,34.054,53.824,0.446377885,0.645185723,
605,1781,18,601,Setif,Mezloug,5 324 166 667,360 775,5.324166666666667,36.0775,920.0,0,5,2.5,CL,,,,28.17,34.33,35.8,0.085886802,0.104096025,
606,1782,18,601,Setif,Mezloug,5 324 166 667,360 775,5.324166666666667,36.0775,920.0,5,15,10.0,CL,,,,28.17,34.33,35.8,0.085886802,0.104096025,
607,1783,18,602,Setif,Mezloug,5 307 222 222,3 607 472 222,5.307222222222222,36.07472222222223,906.0,0,5,2.5,SL,,,,52.0,43.75,5.14,-0.07502537,-1.00504030815768,
608,1784,18,602,Setif,Mezloug,5 307 222 222,3 607 472 222,5.307222222222222,36.07472222222223,906.0,5,15,10.0,SL,,,,52.0,43.75,5.14,-0.07502537,-1.00504030815768,
609,1785,18,603,Setif,Ain Oulmane,"5,28",3 594 583 333,5.28,35.94583333333333,912.0,0,5,2.5,CL,,,,30.0,13.0,39.29,-0.363178047,0.117160629,
610,1786,18,603,Setif,Ain Oulmane,"5,28",3 594 583 333,5.28,35.94583333333333,912.0,5,15,10.0,CL,,,,30.0,13.0,39.29,-0.363178047,0.117160629,
611,1787,18,604,Setif,Mezloug,5 335,3 606 583 333,5.335,36.06583333333333,914.0,0,5,2.5,C,,,,45.83,29.5,23.81,-0.191327936,-0.284390557,
612,1788,18,604,Setif,Mezloug,5 335,3 606 583 333,5.335,36.06583333333333,914.0,5,15,10.0,C,,,,45.83,29.5,23.81,-0.191327936,-0.284390557,
613,1789,18,605,Setif,Ain Arnet,5 346 666 667,36 125,5.346666666666667,36.125,937.0,0,5,2.5,SL,,,,49.75,39.75,8.61,-0.097456039,-0.761790021,
614,1790,18,605,Setif,Ain Arnet,5 346 666 667,36 125,5.346666666666667,36.125,937.0,5,15,10.0,SL,,,,49.75,39.75,8.61,-0.097456039,-0.761790021,
615,1791,19,606,Setif,Mezloug,5 333 333 333,3 613 333 333,5.333333333333333,36.13333333333333,962.0,0,5,2.5,,7.84,,,32.229,40.38,27.391,0.097919349,-0.070639077,2.974
616,1792,19,606,Setif,Mezloug,5 333 333 333,3 613 333 333,5.333333333333333,36.13333333333333,962.0,5,15,10.0,,7.759,,,31.472,38.685,29.843,0.089618121,-0.023082002,2.752
617,1793,19,606,Setif,Mezloug,5 333 333 333,3 613 333 333,5.333333333333333,36.13333333333333,962.0,15,30,22.5,,7.692,,,37.3,30.547,32.153,-0.086740383,-0.064487448,2.402
618,1808,81,610,Setif,Mezloug,"5,35","36,15",5.35,36.15,1080.0,0,5,2.5,,7.44,,24.583,35.72,37.82,26.45,0.024809953,-0.130485895,3.95
619,1809,81,610,Setif,Mezloug,"5,35","36,15",5.35,36.15,1080.0,5,15,10.0,,7.44,,24.583,35.72,37.82,26.45,0.024809953,-0.130485895,3.95
620,1810,81,610,Setif,Mezloug,"5,35","36,15",5.35,36.15,1080.0,15,30,22.5,,7.44,,24.583,35.72,37.82,26.45,0.024809953,-0.130485895,3.95
621,1811,82,611,Setif,Mezloug,5 296 666 667,3 607 583 333,5.296666666666667,36.075833333333335,906.0,0,5,2.5,,8.51,0.21,,41.0,37.0,22.0,-0.044582239,-0.270361282,2.64
622,1812,82,611,Setif,Mezloug,5 296 666 667,3 607 583 333,5.296666666666667,36.075833333333335,906.0,5,15,10.0,,8.51,0.21,,41.0,37.0,22.0,-0.044582239,-0.270361282,2.64
623,1813,82,612,Setif,Mezloug,5 296 666 667,3 607 527 778,5.296666666666667,36.07527777777778,906.0,0,5,2.5,,8.5,0.24,,40.0,35.5,24.5,-0.051831747,-0.212894016,2.83
624,1814,82,612,Setif,Mezloug,5 296 666 667,3 607 527 778,5.296666666666667,36.07527777777778,906.0,5,15,10.0,,8.5,0.24,,40.0,35.5,24.5,-0.051831747,-0.212894016,2.83
625,1815,82,613,Setif,Mezloug,5 295 277 778,3 607 416 667,5.295277777777778,36.07416666666667,906.0,0,5,2.5,,8.41,0.25,,40.5,36.5,23.0,-0.045162266,-0.245727294,3.13
626,1816,82,613,Setif,Mezloug,5 295 277 778,3 607 416 667,5.295277777777778,36.07416666666667,906.0,5,15,10.0,,8.41,0.25,,40.5,36.5,23.0,-0.045162266,-0.245727294,3.13
627,1817,82,614,Setif,Mezloug,5 295,3 607 444 444,5.295,36.074444444444445,906.0,0,5,2.5,,8.36,0.25,,40.0,36.0,24.0,-0.045757599,-0.221848858,2.13
628,1818,82,614,Setif,Mezloug,5 295,3 607 444 444,5.295,36.074444444444445,906.0,5,15,10.0,,8.36,0.25,,40.0,36.0,24.0,-0.045757599,-0.221848858,2.13
629,1821,86,616,Tiaret,Sebain,1 322 777 778,3 538 805 556,1.3227777777777778,35.38805555555555,1100.0,0,5,2.5,,8.76,0.65,,,,,,,1.39
630,1822,86,616,Tiaret,Sebain,1 322 777 778,3 538 805 556,1.3227777777777778,35.38805555555555,1100.0,5,15,10.0,,8.76,0.65,,,,,,,1.39
631,1823,89,617,Skikda,El Hadaiek,6 879 444 444,3 685 083 333,6.879444444444445,36.850833333333334,140.0,0,5,2.5,,5.977,,7.47,15.523,18.962,65.513,0.086908205,0.62535155,51.686
632,1824,89,617,Skikda,El Hadaiek,6 879 444 444,3 685 083 333,6.879444444444445,36.850833333333334,140.0,5,15,10.0,,5.952,,7.414,15.985,19.105,64.908,0.07743413,0.608585315,498.284
633,1825,89,617,Skikda,El Hadaiek,6 879 444 444,3 685 083 333,6.879444444444445,36.850833333333334,140.0,15,30,22.5,,5.841,,7.171,18.001,19.7329999999999,62.2669999999999,0.039896243,0.538961069,416.756
634,1826,89,617,Skikda,El Hadaiek,6 879 444 444,3 685 083 333,6.879444444444445,36.850833333333334,140.0,30,60,45.0,,5.533,,6.492,23.612,21.478,54.917,-0.04113912,0.366573846,190.232
635,1827,89,617,Skikda,El Hadaiek,6 879 444 444,3 685 083 333,6.879444444444445,36.850833333333334,140.0,60,100,80.0,,5.282,,5.94,28.177,22.898,48.937,-0.090097355,0.239742436,0.1462
636,1828,89,618,Skikda,El Hadaiek,6 885 277 778,3 684 805 556,6.885277777777778,36.84805555555556,50.0,0,5,2.5,,6.649,,10.662,17.687,26.649,55.65,0.178026495,0.497810747,358.964
637,1829,89,618,Skikda,El Hadaiek,6 885 277 778,3 684 805 556,6.885277777777778,36.84805555555556,50.0,5,15,10.0,,6.633,,10.871,19.767,26.204,54.017,0.122426609,0.436589479,351.052
638,1830,89,618,Skikda,El Hadaiek,6 885 277 778,3 684 805 556,6.885277777777778,36.84805555555556,50.0,15,30,22.5,,6.563,,11.786,28.859,24.256,46.879,-0.075462245,0.21069691,316.824
639,1831,89,618,Skikda,El Hadaiek,6 885 277 778,3 684 805 556,6.885277777777778,36.84805555555556,50.0,30,60,45.0,,6.369,,14.301,53.868,18.896,27.2419999999999,-0.454961052,-0.296091943,222.912
640,1832,89,618,Skikda,El Hadaiek,6 885 277 778,3 684 805 556,6.885277777777778,36.84805555555556,50.0,60,100,80.0,,6.227,,16.144,72.2,14.9669999999999,12.847,-0.683402499,-0.749735534,15.394
641,1833,89,619,Skikda,El Hadaiek,6 896 111 111,368 475,6.896111111111111,36.847500000000004,13.0,0,5,2.5,,6.673,,13.359,31.129,46.477,22.398,0.174072778,-0.142956069,254.732
642,1834,89,619,Skikda,El Hadaiek,6 896 111 111,368 475,6.896111111111111,36.847500000000004,13.0,5,15,10.0,,6.648,,13.51,31.445,46.916,21.641,0.17376924,-0.162274412,253.012
643,1835,89,619,Skikda,El Hadaiek,6 896 111 111,368 475,6.896111111111111,36.847500000000004,13.0,15,30,22.5,,6.538,,14.17,32.823,48.837,18.337,0.172570573,-0.25285012,245.272
644,1836,89,619,Skikda,El Hadaiek,6 896 111 111,368 475,6.896111111111111,36.847500000000004,13.0,30,60,45.0,,6.155,,16.023,37.841,51.631,10.523,0.134947817,-0.555823149,221.536
645,1837,89,619,Skikda,El Hadaiek,6 896 111 111,368 475,6.896111111111111,36.847500000000004,13.0,60,100,80.0,,5.894,,18.038,45.415,43.699,10.911,-0.016727915,-0.619334858,1.763
646,1838,89,620,Skikda,El Hadaiek,6 899 166 667,3 684 666 667,6.899166666666666,36.84666666666667,14.0,0,5,2.5,,6.37,,7.319,14.744,24.883,60.379,0.227287123,0.612270299,237.188
647,1839,89,620,Skikda,El Hadaiek,6 899 166 667,3 684 666 667,6.899166666666666,36.84666666666667,14.0,5,15,10.0,,6.38,,7.178,14.565,24.45,60.989,0.224968076,0.621940725,230.308
648,1840,89,620,Skikda,El Hadaiek,6 899 166 667,3 684 666 667,6.899166666666666,36.84666666666667,14.0,15,30,22.5,,6.424,,6.565,13.783,22.555,63.656,0.21389876,0.664495274,200.036
649,1841,89,620,Skikda,El Hadaiek,6 899 166 667,3 684 666 667,6.899166666666666,36.84666666666667,14.0,30,60,45.0,,6.507,,5.291,12.063,18.475,69.44,0.185128759,0.760154024,124.184
650,1842,89,620,Skikda,El Hadaiek,6 899 166 667,3 684 666 667,6.899166666666666,36.84666666666667,14.0,60,100,80.0,,6.358,,6.603,13.116,21.585,65.315,0.216350314,0.697211192,10.406
651,1843,89,620,Skikda,El Hadaiek,6 899 166 667,3 684 666 667,6.899166666666666,36.84666666666667,14.0,100,200,150.0,,6.248,,7.735,14.227,24.5769999999999,61.24,0.237415233,0.633921545,114.208
652,1844,89,621,Skikda,El Hadaiek,6 879 166 667,3 684 833 333,6.879166666666667,36.848333333333336,122.0,0,5,2.5,,6.163,,9.233,21.834,33.084,45.653,0.180484507,0.320335817,139.664
653,1845,89,621,Skikda,El Hadaiek,6 879 166 667,3 684 833 333,6.879166666666667,36.848333333333336,122.0,5,15,10.0,,6.153,,8.584,20.117,32.394,47.934,0.206901146,0.37708024,17.974
654,1846,89,621,Skikda,El Hadaiek,6 879 166 667,3 684 833 333,6.879166666666667,36.848333333333336,122.0,15,30,22.5,,6.074,,7.639,17.612,29.845,52.662,0.22906266,0.475688425,175.096
655,1847,89,621,Skikda,El Hadaiek,6 879 166 667,3 684 833 333,6.879166666666667,36.848333333333336,122.0,30,60,45.0,,5.621,,12.888,31.463,22.466,45.9929999999999,-0.146274514,0.16489147,155.144
656,1848,89,621,Skikda,El Hadaiek,6 879 166 667,3 684 833 333,6.879166666666667,36.848333333333336,122.0,60,100,80.0,,5.356,,17.163,42.757,21.371,35.887,-0.301182483,-0.076070173,12.298
657,1849,89,621,Skikda,El Hadaiek,6 879 166 667,3 684 833 333,6.879166666666667,36.848333333333336,122.0,100,200,150.0,,5.224,,10.745,25.826,26.853,47.321,0.016935497,0.262996599,139.664
658,1850,89,622,Skikda,El Hadaiek,6 883 333 333,3 685 055 556,6.883333333333333,36.85055555555556,107.0,0,5,2.5,,4.94,,14.95,36.9,26.09,37.0,-0.150552405,0.00117524,130.376
659,1851,89,622,Skikda,El Hadaiek,6 883 333 333,3 685 055 556,6.883333333333333,36.85055555555556,107.0,5,15,10.0,,4.94,,14.95,36.9,26.09,37.0,-0.150552405,0.00117524,268.836
660,1852,89,623,Skikda,El Hadaiek,6 883 333 333,3 685 055 556,6.883333333333333,36.85055555555556,107.0,0,5,2.5,,5.33,,14.29,35.17,26.96,37.87,-0.115452604,0.032122813,261.612
661,1853,89,623,Skikda,El Hadaiek,6 883 333 333,3 685 055 556,6.883333333333333,36.85055555555556,107.0,5,15,10.0,,5.33,,14.29,35.17,26.96,37.87,-0.115452604,0.032122813,22.962
662,1854,89,623,Skikda,El Hadaiek,6 883 333 333,3 685 055 556,6.883333333333333,36.85055555555556,107.0,15,30,22.5,,5.33,,14.29,35.17,26.96,37.87,-0.115452604,0.032122813,166.152
663,1855,89,624,Skikda,El Hadaiek,6 889 444 444,368 625,6.889444444444444,36.862500000000004,23.0,0,5,2.5,,6.34,,14.27,35.11,35.22,29.66,0.001358398,-0.073259806,146.028
664,1856,89,624,Skikda,El Hadaiek,6 889 444 444,368 625,6.889444444444444,36.862500000000004,23.0,5,15,10.0,,6.34,,14.27,35.11,35.22,29.66,0.001358398,-0.073259806,1.892
665,1857,89,625,Skikda,El Hadaiek,6 889 444 444,368 625,6.889444444444444,36.862500000000004,23.0,0,5,2.5,,6.093,,19.985,50.187,44.114,5.699,-0.056014884,-0.944792665,332.476
666,1858,89,625,Skikda,El Hadaiek,6 889 444 444,368 625,6.889444444444444,36.862500000000004,23.0,5,15,10.0,,6.098,,19.875,49.898,43.705,6.398,-0.057552101,-0.89203899,319.404
667,1859,89,625,Skikda,El Hadaiek,6 889 444 444,368 625,6.889444444444444,36.862500000000004,23.0,15,30,22.5,,6.119,,19.397,48.636,41.915,9.449,-0.064588469,-0.71157209,267.288
668,1860,89,625,Skikda,El Hadaiek,6 889 444 444,368 625,6.889444444444444,36.862500000000004,23.0,30,60,45.0,,6.194,,17.694,44.139,35.539,20.323,-0.094117385,-0.336834771,218.096
669,1861,89,625,Skikda,El Hadaiek,6 889 444 444,368 625,6.889444444444444,36.862500000000004,23.0,60,100,80.0,,6.309,,15.089,37.265,25.794,36.941,-0.159782547,-0.003792594,281.048
670,1862,89,625,Skikda,El Hadaiek,6 889 444 444,368 625,6.889444444444444,36.862500000000004,23.0,100,200,150.0,,6.389,,13.263,32.445,20.132,48.595,-0.207260991,0.175443674,264.708
671,1863,89,626,Skikda,El Hadaiek,68 925,3 686 333 333,6.892499999999999,36.86333333333334,13.0,0,5,2.5,,5.888,,10.967,26.407,31.935,41.06,0.082547691,0.191699715,19.952
672,1864,89,626,Skikda,El Hadaiek,68 925,3 686 333 333,6.892499999999999,36.86333333333334,13.0,5,15,10.0,,5.919,,11.169,26.941,31.673,40.034,0.070275328,0.172015112,126.076
673,1865,89,626,Skikda,El Hadaiek,68 925,3 686 333 333,6.892499999999999,36.86333333333334,13.0,15,30,22.5,,6.053,,12.052,29.274,33.536,35.554,0.059029044,0.084406251,109.564
674,1866,89,626,Skikda,El Hadaiek,68 925,3 686 333 333,6.892499999999999,36.86333333333334,13.0,30,60,45.0,,6.412,,14.083,34.639,40.498,24.506,0.067868105,-0.150293042,10.578
675,1867,89,626,Skikda,El Hadaiek,68 925,3 686 333 333,6.892499999999999,36.86333333333334,13.0,60,100,80.0,,6.613,,12.815,31.291,43.961,25.0419999999999,0.147647982,-0.09675057,10.578
676,1868,89,626,Skikda,El Hadaiek,68 925,3 686 333 333,6.892499999999999,36.86333333333334,13.0,100,200,150.0,,6.514,,8.316,19.404,42.467,39.1329999999999,0.340160092,0.304651653,0.32336
677,1869,89,627,Skikda,El Hadaiek,6 893 333 333,3 686 055 556,6.893333333333333,36.86055555555556,14.0,0,5,2.5,,6.377,,9.379,24.487,34.972,42.962,0.154784711,0.244148732,198.316
678,1870,89,627,Skikda,El Hadaiek,6 893 333 333,3 686 055 556,6.893333333333333,36.86055555555556,14.0,5,15,10.0,,6.395,,9.414,24.312,35.034,42.79,0.15866886,0.245521421,196.768
679,1871,89,627,Skikda,El Hadaiek,6 893 333 333,3 686 055 556,6.893333333333333,36.86055555555556,14.0,15,30,22.5,,6.473,,9.569,23.549,35.305,42.04,0.175863562,0.251690053,189.716
680,1872,89,627,Skikda,El Hadaiek,6 893 333 333,3 686 055 556,6.893333333333333,36.86055555555556,14.0,30,60,45.0,,6.768,,10.14,20.905,36.461,39.123,0.241578196,0.27218177,163.572
681,1873,89,627,Skikda,El Hadaiek,6 893 333 333,3 686 055 556,6.893333333333333,36.86055555555556,14.0,60,100,80.0,,6.862,,9.609,38.68,49.151,28.86,0.10404578,-0.127190251,167.012
682,1874,89,627,Skikda,El Hadaiek,6 893 333 333,3 686 055 556,6.893333333333333,36.86055555555556,14.0,100,200,150.0,,6.628,,6.301,38.107,43.643,38.762,0.058909722,0.007401303,207.604
683,1875,89,628,Skikda,El Hadaiek,6 899 166 667,3 684 833 333,6.899166666666666,36.848333333333336,14.0,0,5,2.5,,6.458,,10.271,24.579,49.718,25.759,0.305949264,0.020364613,281.564
684,1876,89,628,Skikda,El Hadaiek,6 899 166 667,3 684 833 333,6.899166666666666,36.848333333333336,14.0,5,15,10.0,,6.469,,9.688,23.04,51.08,25.8849999999999,0.345768225,0.050565506,281.564
685,1877,89,628,Skikda,El Hadaiek,6 899 166 667,3 684 833 333,6.899166666666666,36.848333333333336,14.0,15,30,22.5,,6.512,,7.534,17.35,56.803,25.765,0.515071544,0.171730417,278.984
686,1878,89,628,Skikda,El Hadaiek,6 899 166 667,3 684 833 333,6.899166666666666,36.848333333333336,14.0,30,60,45.0,,6.566,,7.775,17.977,63.164,20.533,0.545752165,0.057734947,216.892
687,1879,89,628,Skikda,El Hadaiek,6 899 166 667,3 684 833 333,6.899166666666666,36.848333333333336,14.0,60,100,80.0,,6.817,,6.971,15.85,29.332,55.297,0.267312136,0.54267203,119.712
688,1880,89,628,Skikda,El Hadaiek,6 899 166 667,3 684 833 333,6.899166666666666,36.848333333333336,14.0,100,200,150.0,,6.897,,11.731,28.423,38.045,33.532,0.126627521,0.07178939,139.664
689,1881,89,629,Skikda,El Hadaiek,"6,9",3 684 888 889,6.9,36.848888888888894,14.0,0,5,2.5,,6.227,,6.491,14.581,25.228,59.859,0.238095215,0.613341849,17.974
690,1882,89,629,Skikda,El Hadaiek,"6,9",3 684 888 889,6.9,36.848888888888894,14.0,5,15,10.0,,6.183,,6.523,14.665,26.532,58.686,0.257487625,0.602252146,175.096
691,1883,89,629,Skikda,El Hadaiek,"6,9",3 684 888 889,6.9,36.848888888888894,14.0,15,30,22.5,,5.998,,6.658,15.022,32.036,53.746,0.328910238,0.553618101,155.144
692,1884,89,629,Skikda,El Hadaiek,"6,9",3 684 888 889,6.9,36.848888888888894,14.0,30,60,45.0,,5.579,,6.941,15.775,37.014,49.922,0.370396377,0.500322333,12.298
693,1885,89,629,Skikda,El Hadaiek,"6,9",3 684 888 889,6.9,36.848888888888894,14.0,60,100,80.0,,5.352,,7.368,16.915,29.071,45.194,0.235187712,0.426808522,139.664
694,1886,89,629,Skikda,El Hadaiek,"6,9",3 684 888 889,6.9,36.848888888888894,14.0,100,200,150.0,,5.787,,8.898,20.946,41.611,34.075,0.298106846,0.211334558,130.376
695,1887,89,630,Skikda,El Hadaiek,"6,9",3 684 666 667,6.9,36.84666666666667,17.0,0,5,2.5,,5.794,,6.285,14.045,38.565,47.3889999999999,0.438671283,0.528155492,268.836
696,1888,89,630,Skikda,El Hadaiek,"6,9",3 684 666 667,6.9,36.84666666666667,17.0,5,15,10.0,,5.777,,6.242,13.931,38.882,47.186,0.445765992,0.529830559,261.612
697,1889,89,630,Skikda,El Hadaiek,"6,9",3 684 666 667,6.9,36.84666666666667,17.0,15,30,22.5,,5.703,,6.055,13.438,40.238,46.327,0.476301426,0.537499218,22.962
698,1890,89,630,Skikda,El Hadaiek,"6,9",3 684 666 667,6.9,36.84666666666667,17.0,30,60,45.0,,5.762,,5.813,12.797,38.891,48.322,0.482740601,0.577036392,166.152
