,id,id_memoire,id_ech,Wilaya,Region,X,Y,Longitude,latitude,altitude,UD,LD,average profondeur,USDA Soil Taxonomy,pH,CE,CEC,A%,L%,S%,ALR(L),ALR(S),OM,AREA,PERIMETER,GEO2_7G_,GEO2_7G_ID,GLG,SNUM,FAOSOIL,DOMSOI,PHASE1,SQKM,SRTMGL1_band1,landcover,Band3,Band4,Band5,Band7,NDVI,wc2_1_30s_wind_12_Band_1,wc2_1_30s_wind_11_Band_1,wc2_1_30s_wind_10_Band_1,wc2_1_30s_wind_09_Band_1,wc2_1_30s_wind_08_Band_1,wc2_1_30s_wind_07_Band_1,wc2_1_30s_wind_06_Band_1,wc2_1_30s_wind_05_Band_1,wc2_1_30s_wind_04_Band_1,wc2_1_30s_wind_03_Band_1,wc2_1_30s_wind_02_Band_1,wc2_1_30s_wind_01_Band_1,wc2_1_30s_vapr_12_Band_1,wc2_1_30s_vapr_11_Band_1,wc2_1_30s_vapr_10_Band_1,wc2_1_30s_vapr_09_Band_1,wc2_1_30s_vapr_08_Band_1,wc2_1_30s_vapr_07_Band_1,wc2_1_30s_vapr_06_Band_1,wc2_1_30s_vapr_05_Band_1,wc2_1_30s_vapr_04_Band_1,wc2_1_30s_vapr_03_Band_1,wc2_1_30s_vapr_02_Band_1,wc2_1_30s_vapr_01_Band_1,wc2_1_30s_tmin_12_Band_1,wc2_1_30s_tmin_11_Band_1,wc2_1_30s_tmin_10_Band_1,wc2_1_30s_tmin_09_Band_1,wc2_1_30s_tmin_08_Band_1,wc2_1_30s_tmin_07_Band_1,wc2_1_30s_tmin_06_Band_1,wc2_1_30s_tmin_05_Band_1,wc2_1_30s_tmin_04_Band_1,wc2_1_30s_tmin_03_Band_1,wc2_1_30s_tmin_02_Band_1,wc2_1_30s_tmin_01_Band_1,wc2_1_30s_tmax_12_Band_1,wc2_1_30s_tmax_11_Band_1,wc2_1_30s_tmax_10_Band_1,wc2_1_30s_tmax_09_Band_1,wc2_1_30s_tmax_08_Band_1,wc2_1_30s_tmax_07_Band_1,wc2_1_30s_tmax_06_Band_1,wc2_1_30s_tmax_05_Band_1,wc2_1_30s_tmax_04_Band_1,wc2_1_30s_tmax_03_Band_1,wc2_1_30s_tmax_02_Band_1,wc2_1_30s_tmax_01_Band_1,wc2_1_30s_prec_12_Band_1,wc2_1_30s_prec_11_Band_1,wc2_1_30s_prec_10_Band_1,wc2_1_30s_prec_09_Band_1,wc2_1_30s_prec_08_Band_1,wc2_1_30s_prec_07_Band_1,wc2_1_30s_prec_06_Band_1,wc2_1_30s_prec_05_Band_1,wc2_1_30s_prec_04_Band_1,wc2_1_30s_prec_03_Band_1,wc2_1_30s_prec_02_Band_1,wc2_1_30s_prec_01_Band_1,wc2_1_30s_srad_12_Band_1,wc2_1_30s_srad_11_Band_1,wc2_1_30s_srad_10_Band_1,wc2_1_30s_srad_09_Band_1,wc2_1_30s_srad_08_Band_1,wc2_1_30s_srad_07_Band_1,wc2_1_30s_srad_06_Band_1,wc2_1_30s_srad_05_Band_1,wc2_1_30s_srad_04_Band_1,wc2_1_30s_srad_03_Band_1,wc2_1_30s_srad_02_Band_1,wc2_1_30s_srad_01_Band_1,wc2_1_30s_tavg_12_Band_1,wc2_1_30s_tavg_11_Band_1,wc2_1_30s_tavg_10_Band_1,wc2_1_30s_tavg_09_Band_1,wc2_1_30s_tavg_08_Band_1,wc2_1_30s_tavg_07_Band_1,wc2_1_30s_tavg_06_Band_1,wc2_1_30s_tavg_05_Band_1,wc2_1_30s_tavg_04_Band_1,wc2_1_30s_tavg_03_Band_1,wc2_1_30s_tavg_02_Band_1,wc2_1_30s_tavg_01_Band_1
71,72,21,19,Biskra,El Outaya,5 632 847 222,3 490 718 611,5.632847222222223,34.90718611111111,198.0,60,100,80.0,,7.126,1.243,26.751,57.968,34.251,7.781,-0.228515136,-0.872152976,1.05,3.28046,36.00955,784.0,1085.0,Q,1834.0,Yk11-1/2ab,Yk,4.0,49191.0,196.0,5.0,17361.0,21331.0,26049.0,25298.0,0.099577881,2.799999952,2.799999952,3.099999905,3.400000095,3.299999952,3.700000048,4.0,4.199999809,4.599999905,4.099999905,3.599999905,2.799999952,0.870000005,1.039999962,1.309999943,1.590000033,1.600000024,150.999999,1.419999957,1.200000048,0.980000019,0.870000005,0.810000002,0.810000002,6.699999809,1.060000038,1.589999962,2.160000038,2.560000038,2.610000038,2.289999962,18.0,1.310000038,9.699999809,7.300000191,5.699999809,1.610000038,2.020000076,2.670000076,3.309999847,3.820000076,3.909999847,3.570000076,3.029999924,2.470000076,21.0,1.760000038,1.539999962,13.0,19.0,19.0,14.0,5.0,2.0,7.0,14.0,11.0,15.0,13.0,17.0,9475.0,11002.0,15164.0,20751.0,24730.0,27322.0,25728.0,24952.0,21562.0,17818.0,13774.0,10152.0,1.139999962,1.539999962,2.129999924,2.739999962,3.189999962,3.259999847,2.929999924,2.420000076,1.889999962,1.539999962,1.239999962,10.5
72,73,21,20,Biskra,El Outaya,5 616 736 111,3 492 097 222,5.616736111111112,34.92097222222222,198.0,0,5,2.5,,7.579,0.186,21.577,4.267,40.387,55.346,0.976117934,1.11296257809591,1.043,3.28046,36.00955,784.0,1085.0,Q,1834.0,Yk11-1/2ab,Yk,4.0,49191.0,196.0,8.0,19388.0,23322.0,27542.0,26058.0,0.082966342,2.700000048,2.799999952,3.0,3.400000095,3.299999952,3.700000048,4.099999905,4.199999809,4.599999905,4.099999905,3.599999905,2.700000048,0.870000005,1.039999962,1.309999943,1.590000033,1.600000024,150.999999,1.419999957,1.200000048,0.980000019,0.870000005,0.810000002,0.810000002,6.5,1.039999962,1.569999981,2.139999962,2.539999962,2.579999924,2.260000038,1.779999924,1.289999962,9.600000381,7.099999905,5.5,1.620000076,2.039999962,2.689999962,3.320000076,3.840000153,3.929999924,3.590000153,3.039999962,2.479999924,2.110000038,1.789999962,1.560000038,14.0,19.0,20.0,14.0,5.0,2.0,7.0,14.0,11.0,16.0,13.0,17.0,9283.0,10988.0,15116.0,20738.0,24723.0,27319.0,25783.0,24945.0,21483.0,17801.0,13673.0,10082.0,1.139999962,1.539999962,2.129999924,2.729999924,3.189999962,3.259999847,2.929999924,2.410000038,1.889999962,1.530000019,12.5,10.5
73,74,21,20,Biskra,El Outaya,5 616 736 111,3 492 097 222,5.616736111111112,34.92097222222222,198.0,5,15,10.0,,7.459,0.745,21.704,17.282,42.665,40.053,0.392477498,0.365040799,1.028,3.28046,36.00955,784.0,1085.0,Q,1834.0,Yk11-1/2ab,Yk,4.0,49191.0,196.0,8.0,19388.0,23322.0,27542.0,26058.0,0.082966342,2.700000048,2.799999952,3.0,3.400000095,3.299999952,3.700000048,4.099999905,4.199999809,4.599999905,4.099999905,3.599999905,2.700000048,0.870000005,1.039999962,1.309999943,1.590000033,1.600000024,150.999999,1.419999957,1.200000048,0.980000019,0.870000005,0.810000002,0.810000002,6.5,1.039999962,1.569999981,2.139999962,2.539999962,2.579999924,2.260000038,1.779999924,1.289999962,9.600000381,7.099999905,5.5,1.620000076,2.039999962,2.689999962,3.320000076,3.840000153,3.929999924,3.590000153,3.039999962,2.479999924,2.110000038,1.789999962,1.560000038,14.0,19.0,20.0,14.0,5.0,2.0,7.0,14.0,11.0,16.0,13.0,17.0,9283.0,10988.0,15116.0,20738.0,24723.0,27319.0,25783.0,24945.0,21483.0,17801.0,13673.0,10082.0,1.139999962,1.539999962,2.129999924,2.729999924,3.189999962,3.259999847,2.929999924,2.410000038,1.889999962,1.530000019,12.5,10.5
74,75,21,20,Biskra,El Outaya,5 616 736 111,3 492 097 222,5.616736111111112,34.92097222222222,198.0,15,30,22.5,,7.205,2.043,23.552,44.202,46.812,9.095,0.024915178,-0.686639315,0.949,3.28046,36.00955,784.0,1085.0,Q,1834.0,Yk11-1/2ab,Yk,4.0,49191.0,196.0,8.0,19388.0,23322.0,27542.0,26058.0,0.082966342,2.700000048,2.799999952,3.0,3.400000095,3.299999952,3.700000048,4.099999905,4.199999809,4.599999905,4.099999905,3.599999905,2.700000048,0.870000005,1.039999962,1.309999943,1.590000033,1.600000024,150.999999,1.419999957,1.200000048,0.980000019,0.870000005,0.810000002,0.810000002,6.5,1.039999962,1.569999981,2.139999962,2.539999962,2.579999924,2.260000038,1.779999924,1.289999962,9.600000381,7.099999905,5.5,1.620000076,2.039999962,2.689999962,3.320000076,3.840000153,3.929999924,3.590000153,3.039999962,2.479999924,2.110000038,1.789999962,1.560000038,14.0,19.0,20.0,14.0,5.0,2.0,7.0,14.0,11.0,16.0,13.0,17.0,9283.0,10988.0,15116.0,20738.0,24723.0,27319.0,25783.0,24945.0,21483.0,17801.0,13673.0,10082.0,1.139999962,1.539999962,2.129999924,2.729999924,3.189999962,3.259999847,2.929999924,2.410000038,1.889999962,1.530000019,12.5,10.5
75,76,21,20,Biskra,El Outaya,5 616 736 111,3 492 097 222,5.616736111111112,34.92097222222222,198.0,30,60,45.0,,7.077,3.281,33.306,53.003,44.899,3.088,-0.072063865,-1.23462324188561,0.647,3.28046,36.00955,784.0,1085.0,Q,1834.0,Yk11-1/2ab,Yk,4.0,49191.0,196.0,8.0,19388.0,23322.0,27542.0,26058.0,0.082966342,2.700000048,2.799999952,3.0,3.400000095,3.299999952,3.700000048,4.099999905,4.199999809,4.599999905,4.099999905,3.599999905,2.700000048,0.870000005,1.039999962,1.309999943,1.590000033,1.600000024,150.999999,1.419999957,1.200000048,0.980000019,0.870000005,0.810000002,0.810000002,6.5,1.039999962,1.569999981,2.139999962,2.539999962,2.579999924,2.260000038,1.779999924,1.289999962,9.600000381,7.099999905,5.5,1.620000076,2.039999962,2.689999962,3.320000076,3.840000153,3.929999924,3.590000153,3.039999962,2.479999924,2.110000038,1.789999962,1.560000038,14.0,19.0,20.0,14.0,5.0,2.0,7.0,14.0,11.0,16.0,13.0,17.0,9283.0,10988.0,15116.0,20738.0,24723.0,27319.0,25783.0,24945.0,21483.0,17801.0,13673.0,10082.0,1.139999962,1.539999962,2.129999924,2.729999924,3.189999962,3.259999847,2.929999924,2.410000038,1.889999962,1.530000019,12.5,10.5
76,77,21,20,Biskra,El Outaya,5 616 736 111,3 492 097 222,5.616736111111112,34.92097222222222,198.0,60,100,80.0,,7.085,3.691,40.102,48.42,41.654,9.927,-0.065368162,-0.688206853,0.446,3.28046,36.00955,784.0,1085.0,Q,1834.0,Yk11-1/2ab,Yk,4.0,49191.0,196.0,8.0,19388.0,23322.0,27542.0,26058.0,0.082966342,2.700000048,2.799999952,3.0,3.400000095,3.299999952,3.700000048,4.099999905,4.199999809,4.599999905,4.099999905,3.599999905,2.700000048,0.870000005,1.039999962,1.309999943,1.590000033,1.600000024,150.999999,1.419999957,1.200000048,0.980000019,0.870000005,0.810000002,0.810000002,6.5,1.039999962,1.569999981,2.139999962,2.539999962,2.579999924,2.260000038,1.779999924,1.289999962,9.600000381,7.099999905,5.5,1.620000076,2.039999962,2.689999962,3.320000076,3.840000153,3.929999924,3.590000153,3.039999962,2.479999924,2.110000038,1.789999962,1.560000038,14.0,19.0,20.0,14.0,5.0,2.0,7.0,14.0,11.0,16.0,13.0,17.0,9283.0,10988.0,15116.0,20738.0,24723.0,27319.0,25783.0,24945.0,21483.0,17801.0,13673.0,10082.0,1.139999962,1.539999962,2.129999924,2.729999924,3.189999962,3.259999847,2.929999924,2.410000038,1.889999962,1.530000019,12.5,10.5
77,334,27,109,Batna,Fesdis,62 475,3 561 777 778,6.2475000000000005,35.617777777777775,,0,5,2.5,,7.69,0.28,,25.0,30.0,45.0,0.079181072,0.255272331,3.69,0.02995,1.41514,533.0,769.0,Kl,1772.0,Xh12-2a,Xh,4.0,7246.0,947.0,7.0,11522.0,12341.0,20797.0,15242.0,0.255175327,3.0,3.099999905,2.799999952,3.0,2.799999952,3.099999905,3.299999952,3.299999952,3.5,3.400000095,3.700000048,3.099999905,0.709999979,0.839999974,1.039999962,1.25,125.999999,1.179999948,1.149999976,1.0,0.819999993,0.709999979,0.649999976,0.649999976,2.299999952,5.5,9.600000381,1.389999962,1.639999962,1.660000038,1.410000038,9.399999619,6.099999905,3.400000095,1.600000024,1.100000024,10.5,1.419999981,1.979999924,2.560000038,3.020000076,3.110000038,28.0,2.189999962,1.739999962,1.380000019,1.069999981,9.600000381,30.0,35.0,27.0,32.0,15.0,9.0,21.0,37.0,31.0,36.0,29.0,30.0,8626.0,10210.0,14212.0,19460.0,23837.0,26492.0,24936.0,23701.0,20130.0,16756.0,12381.0,9393.0,6.400000095,9.899999619,1.469999981,1.970000076,2.329999924,2.379999924,21.0,1.560000038,1.169999981,8.600000381,6.199999809,5.300000191
78,335,27,109,Batna,Fesdis,62 475,3 561 777 778,6.2475000000000005,35.617777777777775,,5,15,10.0,,7.69,0.28,,25.0,30.0,45.0,0.079181072,0.255272331,3.69,0.02995,1.41514,533.0,769.0,Kl,1772.0,Xh12-2a,Xh,4.0,7246.0,947.0,7.0,11522.0,12341.0,20797.0,15242.0,0.255175327,3.0,3.099999905,2.799999952,3.0,2.799999952,3.099999905,3.299999952,3.299999952,3.5,3.400000095,3.700000048,3.099999905,0.709999979,0.839999974,1.039999962,1.25,125.999999,1.179999948,1.149999976,1.0,0.819999993,0.709999979,0.649999976,0.649999976,2.299999952,5.5,9.600000381,1.389999962,1.639999962,1.660000038,1.410000038,9.399999619,6.099999905,3.400000095,1.600000024,1.100000024,10.5,1.419999981,1.979999924,2.560000038,3.020000076,3.110000038,28.0,2.189999962,1.739999962,1.380000019,1.069999981,9.600000381,30.0,35.0,27.0,32.0,15.0,9.0,21.0,37.0,31.0,36.0,29.0,30.0,8626.0,10210.0,14212.0,19460.0,23837.0,26492.0,24936.0,23701.0,20130.0,16756.0,12381.0,9393.0,6.400000095,9.899999619,1.469999981,1.970000076,2.329999924,2.379999924,21.0,1.560000038,1.169999981,8.600000381,6.199999809,5.300000191
79,336,27,109,Batna,Fesdis,62 475,3 561 777 778,6.2475000000000005,35.617777777777775,,15,30,22.5,,7.69,0.28,,25.0,30.0,45.0,0.079181072,0.255272331,3.69,0.02995,1.41514,533.0,769.0,Kl,1772.0,Xh12-2a,Xh,4.0,7246.0,947.0,7.0,11522.0,12341.0,20797.0,15242.0,0.255175327,3.0,3.099999905,2.799999952,3.0,2.799999952,3.099999905,3.299999952,3.299999952,3.5,3.400000095,3.700000048,3.099999905,0.709999979,0.839999974,1.039999962,1.25,125.999999,1.179999948,1.149999976,1.0,0.819999993,0.709999979,0.649999976,0.649999976,2.299999952,5.5,9.600000381,1.389999962,1.639999962,1.660000038,1.410000038,9.399999619,6.099999905,3.400000095,1.600000024,1.100000024,10.5,1.419999981,1.979999924,2.560000038,3.020000076,3.110000038,28.0,2.189999962,1.739999962,1.380000019,1.069999981,9.600000381,30.0,35.0,27.0,32.0,15.0,9.0,21.0,37.0,31.0,36.0,29.0,30.0,8626.0,10210.0,14212.0,19460.0,23837.0,26492.0,24936.0,23701.0,20130.0,16756.0,12381.0,9393.0,6.400000095,9.899999619,1.469999981,1.970000076,2.329999924,2.379999924,21.0,1.560000038,1.169999981,8.600000381,6.199999809,5.300000191
80,337,27,109,Batna,Fesdis,62 475,3 561 777 778,6.2475000000000005,35.617777777777775,,30,60,45.0,,7.69,0.28,,25.0,30.0,45.0,0.079181072,0.255272331,3.69,0.02995,1.41514,533.0,769.0,Kl,1772.0,Xh12-2a,Xh,4.0,7246.0,947.0,7.0,11522.0,12341.0,20797.0,15242.0,0.255175327,3.0,3.099999905,2.799999952,3.0,2.799999952,3.099999905,3.299999952,3.299999952,3.5,3.400000095,3.700000048,3.099999905,0.709999979,0.839999974,1.039999962,1.25,125.999999,1.179999948,1.149999976,1.0,0.819999993,0.709999979,0.649999976,0.649999976,2.299999952,5.5,9.600000381,1.389999962,1.639999962,1.660000038,1.410000038,9.399999619,6.099999905,3.400000095,1.600000024,1.100000024,10.5,1.419999981,1.979999924,2.560000038,3.020000076,3.110000038,28.0,2.189999962,1.739999962,1.380000019,1.069999981,9.600000381,30.0,35.0,27.0,32.0,15.0,9.0,21.0,37.0,31.0,36.0,29.0,30.0,8626.0,10210.0,14212.0,19460.0,23837.0,26492.0,24936.0,23701.0,20130.0,16756.0,12381.0,9393.0,6.400000095,9.899999619,1.469999981,1.970000076,2.329999924,2.379999924,21.0,1.560000038,1.169999981,8.600000381,6.199999809,5.300000191
81,388,29,135,Batna,Fesdis,6 231 925,3 560 833 333,6.231925,35.608333333333334,,0,5,2.5,,7.876,0.078,26.227,52.697,29.303,18.0,-0.254873889,-0.466513469,7.189,0.02995,1.41514,533.0,769.0,Kl,1772.0,Xh12-2a,Xh,4.0,7246.0,961.0,7.0,15285.0,17943.0,23329.0,21306.0,0.130500097,3.099999905,3.200000048,2.799999952,3.0,2.900000095,3.200000048,3.299999952,3.400000095,3.5,3.400000095,3.299999952,3.0,0.699999988,0.839999974,1.049999952,1.25,125.999999,1.179999948,1.149999976,100.999999,0.819999993,0.709999979,0.649999976,0.649999976,2.299999952,5.5,9.600000381,1.380000019,1.629999924,1.639999962,14.0,9.300000191,6.0,3.400000095,1.600000024,1.100000024,10.5,1.419999981,1.979999924,25.5,30.0,3.079999924,2.779999924,2.179999924,1.739999962,1.380000019,1.069999981,9.600000381,29.0,34.0,27.0,32.0,14.0,9.0,21.0,36.0,31.0,35.0,27.0,28.0,8807.0,10315.0,14256.0,19473.0,23972.0,26561.0,24942.0,23851.0,20148.0,16800.0,12533.0,9555.0,6.400000095,9.899999619,1.469999981,1.960000038,2.310000038,2.360000038,2.089999962,1.560000038,1.169999981,8.600000381,6.099999905,5.300000191
82,389,29,135,Batna,Fesdis,6 231 925,3 560 833 333,6.231925,35.608333333333334,,5,15,10.0,,7.895,0.126,26.291,53.707,28.293,18.0,-0.278351975,-0.47475847,7.081,0.02995,1.41514,533.0,769.0,Kl,1772.0,Xh12-2a,Xh,4.0,7246.0,961.0,7.0,15285.0,17943.0,23329.0,21306.0,0.130500097,3.099999905,3.200000048,2.799999952,3.0,2.900000095,3.200000048,3.299999952,3.400000095,3.5,3.400000095,3.299999952,3.0,0.699999988,0.839999974,1.049999952,1.25,125.999999,1.179999948,1.149999976,100.999999,0.819999993,0.709999979,0.649999976,0.649999976,2.299999952,5.5,9.600000381,1.380000019,1.629999924,1.639999962,14.0,9.300000191,6.0,3.400000095,1.600000024,1.100000024,10.5,1.419999981,1.979999924,25.5,30.0,3.079999924,2.779999924,2.179999924,1.739999962,1.380000019,1.069999981,9.600000381,29.0,34.0,27.0,32.0,14.0,9.0,21.0,36.0,31.0,35.0,27.0,28.0,8807.0,10315.0,14256.0,19473.0,23972.0,26561.0,24942.0,23851.0,20148.0,16800.0,12533.0,9555.0,6.400000095,9.899999619,1.469999981,1.960000038,2.310000038,2.360000038,2.089999962,1.560000038,1.169999981,8.600000381,6.099999905,5.300000191
83,390,29,135,Batna,Fesdis,6 231 925,3 560 833 333,6.231925,35.608333333333334,,15,30,22.5,,7.968,0.315,26.545,57.706,24.294,18.0,-0.37572202,-0.505948542,6.655,0.02995,1.41514,533.0,769.0,Kl,1772.0,Xh12-2a,Xh,4.0,7246.0,961.0,7.0,15285.0,17943.0,23329.0,21306.0,0.130500097,3.099999905,3.200000048,2.799999952,3.0,2.900000095,3.200000048,3.299999952,3.400000095,3.5,3.400000095,3.299999952,3.0,0.699999988,0.839999974,1.049999952,1.25,125.999999,1.179999948,1.149999976,100.999999,0.819999993,0.709999979,0.649999976,0.649999976,2.299999952,5.5,9.600000381,1.380000019,1.629999924,1.639999962,14.0,9.300000191,6.0,3.400000095,1.600000024,1.100000024,10.5,1.419999981,1.979999924,25.5,30.0,3.079999924,2.779999924,2.179999924,1.739999962,1.380000019,1.069999981,9.600000381,29.0,34.0,27.0,32.0,14.0,9.0,21.0,36.0,31.0,35.0,27.0,28.0,8807.0,10315.0,14256.0,19473.0,23972.0,26561.0,24942.0,23851.0,20148.0,16800.0,12533.0,9555.0,6.400000095,9.899999619,1.469999981,1.960000038,2.310000038,2.360000038,2.089999962,1.560000038,1.169999981,8.600000381,6.099999905,5.300000191
84,391,29,135,Batna,Fesdis,6 231 925,3 560 833 333,6.231925,35.608333333333334,,30,60,45.0,,8.027,0.469,26.75,60.948,21.052,18.0,-0.461666169,-0.529687025,6.309,0.02995,1.41514,533.0,769.0,Kl,1772.0,Xh12-2a,Xh,4.0,7246.0,961.0,7.0,15285.0,17943.0,23329.0,21306.0,0.130500097,3.099999905,3.200000048,2.799999952,3.0,2.900000095,3.200000048,3.299999952,3.400000095,3.5,3.400000095,3.299999952,3.0,0.699999988,0.839999974,1.049999952,1.25,125.999999,1.179999948,1.149999976,100.999999,0.819999993,0.709999979,0.649999976,0.649999976,2.299999952,5.5,9.600000381,1.380000019,1.629999924,1.639999962,14.0,9.300000191,6.0,3.400000095,1.600000024,1.100000024,10.5,1.419999981,1.979999924,25.5,30.0,3.079999924,2.779999924,2.179999924,1.739999962,1.380000019,1.069999981,9.600000381,29.0,34.0,27.0,32.0,14.0,9.0,21.0,36.0,31.0,35.0,27.0,28.0,8807.0,10315.0,14256.0,19473.0,23972.0,26561.0,24942.0,23851.0,20148.0,16800.0,12533.0,9555.0,6.400000095,9.899999619,1.469999981,1.960000038,2.310000038,2.360000038,2.089999962,1.560000038,1.169999981,8.600000381,6.099999905,5.300000191
85,392,29,136,Batna,Fesdis,6 208 108 333,3 558 756 389,6.208108333333334,35.587563888888894,,0,5,2.5,,7.558,0.522,28.472,46.697,33.738,19.566,-0.14116974,-0.377787024,7.664,0.01208,0.61386,547.0,807.0,J,1772.0,Xh12-2a,Xh,4.0,7246.0,984.0,7.0,10701.0,11350.0,16669.0,14059.0,0.189835469,3.299999952,3.299999952,2.900000095,3.0,3.0,3.200000048,3.200000048,3.5,3.700000048,3.400000095,3.299999952,3.200000048,0.699999988,0.829999983,1.049999952,124.000001,124.000001,1.169999957,1.139999986,0.99000001,0.819999993,0.699999988,0.649999976,0.639999986,2.200000048,5.400000095,9.399999619,13.5,1.589999962,16.0,1.360000038,8.899999619,5.800000191,3.200000048,1.399999976,0.899999976,1.039999962,1.410000038,1.970000076,2.529999924,2.970000076,30.5,27.5,2.160000038,1.729999924,1.369999981,1.060000038,9.600000381,29.0,33.0,26.0,33.0,15.0,8.0,20.0,35.0,31.0,36.0,27.0,28.0,8923.0,10359.0,14336.0,19446.0,24034.0,26559.0,25064.0,23913.0,20231.0,16826.0,12727.0,9727.0,6.300000191,9.800000191,14.5,1.939999962,2.279999924,2.320000076,2.060000038,1.519999981,1.160000038,8.5,6.0,5.199999809
86,393,29,136,Batna,Fesdis,6 208 108 333,3 558 756 389,6.208108333333334,35.587563888888894,,5,15,10.0,,7.598,0.515,27.843,47.707,32.391,19.902,-0.168157842,-0.379685476,7.49,0.01208,0.61386,547.0,807.0,J,1772.0,Xh12-2a,Xh,4.0,7246.0,984.0,7.0,10701.0,11350.0,16669.0,14059.0,0.189835469,3.299999952,3.299999952,2.900000095,3.0,3.0,3.200000048,3.200000048,3.5,3.700000048,3.400000095,3.299999952,3.200000048,0.699999988,0.829999983,1.049999952,124.000001,124.000001,1.169999957,1.139999986,0.99000001,0.819999993,0.699999988,0.649999976,0.639999986,2.200000048,5.400000095,9.399999619,13.5,1.589999962,16.0,1.360000038,8.899999619,5.800000191,3.200000048,1.399999976,0.899999976,1.039999962,1.410000038,1.970000076,2.529999924,2.970000076,30.5,27.5,2.160000038,1.729999924,1.369999981,1.060000038,9.600000381,29.0,33.0,26.0,33.0,15.0,8.0,20.0,35.0,31.0,36.0,27.0,28.0,8923.0,10359.0,14336.0,19446.0,24034.0,26559.0,25064.0,23913.0,20231.0,16826.0,12727.0,9727.0,6.300000191,9.800000191,14.5,1.939999962,2.279999924,2.320000076,2.060000038,1.519999981,1.160000038,8.5,6.0,5.199999809
87,394,29,136,Batna,Fesdis,6 208 108 333,3 558 756 389,6.208108333333334,35.587563888888894,,15,30,22.5,,7.758,0.486,25.35,51.706,27.058,21.235,-0.281245333,-0.386488761,6.804,0.01208,0.61386,547.0,807.0,J,1772.0,Xh12-2a,Xh,4.0,7246.0,984.0,7.0,10701.0,11350.0,16669.0,14059.0,0.189835469,3.299999952,3.299999952,2.900000095,3.0,3.0,3.200000048,3.200000048,3.5,3.700000048,3.400000095,3.299999952,3.200000048,0.699999988,0.829999983,1.049999952,124.000001,124.000001,1.169999957,1.139999986,0.99000001,0.819999993,0.699999988,0.649999976,0.639999986,2.200000048,5.400000095,9.399999619,13.5,1.589999962,16.0,1.360000038,8.899999619,5.800000191,3.200000048,1.399999976,0.899999976,1.039999962,1.410000038,1.970000076,2.529999924,2.970000076,30.5,27.5,2.160000038,1.729999924,1.369999981,1.060000038,9.600000381,29.0,33.0,26.0,33.0,15.0,8.0,20.0,35.0,31.0,36.0,27.0,28.0,8923.0,10359.0,14336.0,19446.0,24034.0,26559.0,25064.0,23913.0,20231.0,16826.0,12727.0,9727.0,6.300000191,9.800000191,14.5,1.939999962,2.279999924,2.320000076,2.060000038,1.519999981,1.160000038,8.5,6.0,5.199999809
88,395,29,136,Batna,Fesdis,6 208 108 333,3 558 756 389,6.208108333333334,35.587563888888894,,30,60,45.0,,7.888,0.463,23.329,54.948,22.735,22.316,-0.38325701,-0.391335616,6.247,0.01208,0.61386,547.0,807.0,J,1772.0,Xh12-2a,Xh,4.0,7246.0,984.0,7.0,10701.0,11350.0,16669.0,14059.0,0.189835469,3.299999952,3.299999952,2.900000095,3.0,3.0,3.200000048,3.200000048,3.5,3.700000048,3.400000095,3.299999952,3.200000048,0.699999988,0.829999983,1.049999952,124.000001,124.000001,1.169999957,1.139999986,0.99000001,0.819999993,0.699999988,0.649999976,0.639999986,2.200000048,5.400000095,9.399999619,13.5,1.589999962,16.0,1.360000038,8.899999619,5.800000191,3.200000048,1.399999976,0.899999976,1.039999962,1.410000038,1.970000076,2.529999924,2.970000076,30.5,27.5,2.160000038,1.729999924,1.369999981,1.060000038,9.600000381,29.0,33.0,26.0,33.0,15.0,8.0,20.0,35.0,31.0,36.0,27.0,28.0,8923.0,10359.0,14336.0,19446.0,24034.0,26559.0,25064.0,23913.0,20231.0,16826.0,12727.0,9727.0,6.300000191,9.800000191,14.5,1.939999962,2.279999924,2.320000076,2.060000038,1.519999981,1.160000038,8.5,6.0,5.199999809
89,396,29,137,Batna,Fesdis,6 224 972 222,3 560 268 333,6.224972222222222,35.60268333333333,,0,5,2.5,,8.243,0.444,30.954,55.783,29.0,15.217,-0.284103947,-0.564172904,6.794,0.02995,1.41514,533.0,769.0,Kl,1772.0,Xh12-2a,Xh,4.0,7246.0,970.0,7.0,11984.0,12560.0,21209.0,14901.0,0.256122479,3.099999905,3.299999952,2.900000095,3.0,2.900000095,3.200000048,3.299999952,3.400000095,3.5,3.400000095,3.200000048,3.099999905,0.699999988,0.839999974,1.049999952,1.25,125.999999,1.179999948,1.149999976,1.0,0.810000002,0.709999979,0.649999976,0.639999986,2.299999952,5.5,9.5,1.380000019,1.620000076,1.629999924,1.389999962,9.199999809,6.0,3.299999952,1.600000024,1.0,10.5,1.410000038,1.970000076,2.539999962,2.979999924,3.070000076,2.770000076,2.170000076,1.729999924,1.369999981,1.060000038,9.600000381,29.0,33.0,27.0,32.0,15.0,9.0,21.0,36.0,31.0,35.0,27.0,28.0,8808.0,10339.0,14257.0,19434.0,23970.0,26560.0,24943.0,23810.0,20120.0,16803.0,12589.0,9606.0,6.400000095,9.800000191,1.460000038,1.960000038,23.0,23.5,2.079999924,15.5,1.169999981,8.5,6.099999905,5.300000191
