id,id_memoire,id_ech,Wilaya,Region,X,Y,Longitude,latitude,altitude,UD,LD,average profondeur,USDA Soil Taxonomy,pH,CE,CEC,A%,L%,S%,ALR(L),ALR(S),OM,AREA,PERIMETER,GEO2_7G_,GEO2_7G_ID,GLG,SNUM,FAOSOIL,DOMSOI,PHASE1,SQKM,SRTMGL1_band1,landcover,Band3,Band4,Band5,Band7,NDVI,wc2_1_30s_wind_12_Band_1,wc2_1_30s_wind_11_Band_1,wc2_1_30s_wind_10_Band_1,wc2_1_30s_wind_09_Band_1,wc2_1_30s_wind_08_Band_1,wc2_1_30s_wind_07_Band_1,wc2_1_30s_wind_06_Band_1,wc2_1_30s_wind_05_Band_1,wc2_1_30s_wind_04_Band_1,wc2_1_30s_wind_03_Band_1,wc2_1_30s_wind_02_Band_1,wc2_1_30s_wind_01_Band_1,wc2_1_30s_vapr_12_Band_1,wc2_1_30s_vapr_11_Band_1,wc2_1_30s_vapr_10_Band_1,wc2_1_30s_vapr_09_Band_1,wc2_1_30s_vapr_08_Band_1,wc2_1_30s_vapr_07_Band_1,wc2_1_30s_vapr_06_Band_1,wc2_1_30s_vapr_05_Band_1,wc2_1_30s_vapr_04_Band_1,wc2_1_30s_vapr_03_Band_1,wc2_1_30s_vapr_02_Band_1,wc2_1_30s_vapr_01_Band_1,wc2_1_30s_tmin_12_Band_1,wc2_1_30s_tmin_11_Band_1,wc2_1_30s_tmin_10_Band_1,wc2_1_30s_tmin_09_Band_1,wc2_1_30s_tmin_08_Band_1,wc2_1_30s_tmin_07_Band_1,wc2_1_30s_tmin_06_Band_1,wc2_1_30s_tmin_05_Band_1,wc2_1_30s_tmin_04_Band_1,wc2_1_30s_tmin_03_Band_1,wc2_1_30s_tmin_02_Band_1,wc2_1_30s_tmin_01_Band_1,wc2_1_30s_tmax_12_Band_1,wc2_1_30s_tmax_11_Band_1,wc2_1_30s_tmax_10_Band_1,wc2_1_30s_tmax_09_Band_1,wc2_1_30s_tmax_08_Band_1,wc2_1_30s_tmax_07_Band_1,wc2_1_30s_tmax_06_Band_1,wc2_1_30s_tmax_05_Band_1,wc2_1_30s_tmax_04_Band_1,wc2_1_30s_tmax_03_Band_1,wc2_1_30s_tmax_02_Band_1,wc2_1_30s_tmax_01_Band_1,wc2_1_30s_prec_12_Band_1,wc2_1_30s_prec_11_Band_1,wc2_1_30s_prec_10_Band_1,wc2_1_30s_prec_09_Band_1,wc2_1_30s_prec_08_Band_1,wc2_1_30s_prec_07_Band_1,wc2_1_30s_prec_06_Band_1,wc2_1_30s_prec_05_Band_1,wc2_1_30s_prec_04_Band_1,wc2_1_30s_prec_03_Band_1,wc2_1_30s_prec_02_Band_1,wc2_1_30s_prec_01_Band_1,wc2_1_30s_srad_12_Band_1,wc2_1_30s_srad_11_Band_1,wc2_1_30s_srad_10_Band_1,wc2_1_30s_srad_09_Band_1,wc2_1_30s_srad_08_Band_1,wc2_1_30s_srad_07_Band_1,wc2_1_30s_srad_06_Band_1,wc2_1_30s_srad_05_Band_1,wc2_1_30s_srad_04_Band_1,wc2_1_30s_srad_03_Band_1,wc2_1_30s_srad_02_Band_1,wc2_1_30s_srad_01_Band_1,wc2_1_30s_tavg_12_Band_1,wc2_1_30s_tavg_11_Band_1,wc2_1_30s_tavg_10_Band_1,wc2_1_30s_tavg_09_Band_1,wc2_1_30s_tavg_08_Band_1,wc2_1_30s_tavg_07_Band_1,wc2_1_30s_tavg_06_Band_1,wc2_1_30s_tavg_05_Band_1,wc2_1_30s_tavg_04_Band_1,wc2_1_30s_tavg_03_Band_1,wc2_1_30s_tavg_02_Band_1,wc2_1_30s_tavg_01_Band_1
401,29,138,Batna,Fesdis,6 238 977 778,3 561 046 389,"06Â°14'20.32""E","35Â° 36' 37.67""N",nan,5,15,10,nan,8 109,"0,435",25 521,59 733,26 902,13 365,"-0,346429831","-0,650245437",6 836,"0,02995","1,41514",533,769,Kl,1772,Xh12-2a,Xh,4,7246,944,7,11594,12085,21682,14848,"0,284212397",3,3,2 799 999 952,3,2 900 000 095,3 099 999 905,3 299 999 952,3 400 000 095,"3,5",3 400 000 095,3 599 999 905,3,"0,709999979","0,839999974",1 049 999 952,125 999 999,1 269 999 981,1 190 000 057,1 149 999 976,100 999 999,"0,819999993","0,709999979","0,660000026","0,649999976",2 299 999 952,5 599 999 905,9 600 000 381,1 389 999 962,1 639 999 962,1 660 000 038,1 410 000 038,9 399 999 619,6 099 999 905,3 400 000 095,1 600 000 024,1 100 000 024,"10,5",1 419 999 981,1 989 999 962,2 560 000 038,3 010 000 038,31,28,2 189 999 962,1 739 999 962,1 389 999 962,1 080 000 019,9 600 000 381,29,34,27,32,14,9,21,36,31,36,28,29,8631,10236,14217,19467,23907,26494,24939,23754,20138,16760,12439,9447,6 400 000 095,9 899 999 619,1 469 999 981,1 970 000 076,2 329 999 924,2 379 999 924,21,1 569 999 981,1 169 999 981,8 600 000 381,6 199 999 809,5 400 000 095
402,29,138,Batna,Fesdis,6 238 977 778,3 561 046 389,"06Â°14'20.32""E","35Â° 36' 37.67""N",nan,15,30,"22,5",nan,8 262,"0,502",25 095,49 734,28 235,"22,03","-0,245865685","-0,35363898",6 209,"0,02995","1,41514",533,769,Kl,1772,Xh12-2a,Xh,4,7246,944,7,11594,12085,21682,14848,"0,284212397",3,3,2 799 999 952,3,2 900 000 095,3 099 999 905,3 299 999 952,3 400 000 095,"3,5",3 400 000 095,3 599 999 905,3,"0,709999979","0,839999974",1 049 999 952,125 999 999,1 269 999 981,1 190 000 057,1 149 999 976,100 999 999,"0,819999993","0,709999979","0,660000026","0,649999976",2 299 999 952,5 599 999 905,9 600 000 381,1 389 999 962,1 639 999 962,1 660 000 038,1 410 000 038,9 399 999 619,6 099 999 905,3 400 000 095,1 600 000 024,1 100 000 024,"10,5",1 419 999 981,1 989 999 962,2 560 000 038,3 010 000 038,31,28,2 189 999 962,1 739 999 962,1 389 999 962,1 080 000 019,9 600 000 381,29,34,27,32,14,9,21,36,31,36,28,29,8631,10236,14217,19467,23907,26494,24939,23754,20138,16760,12439,9447,6 400 000 095,9 899 999 619,1 469 999 981,1 970 000 076,2 329 999 924,2 379 999 924,21,1 569 999 981,1 169 999 981,8 600 000 381,6 199 999 809,5 400 000 095
403,29,138,Batna,Fesdis,6 238 977 778,3 561 046 389,"06Â°14'20.32""E","35Â° 36' 37.67""N",nan,30,60,45,nan,8 386,"0,556",24 749,41 629,29 316,29 055,"-0,15229137","-0,156175203",5 701,"0,02995","1,41514",533,769,Kl,1772,Xh12-2a,Xh,4,7246,944,7,11594,12085,21682,14848,"0,284212397",3,3,2 799 999 952,3,2 900 000 095,3 099 999 905,3 299 999 952,3 400 000 095,"3,5",3 400 000 095,3 599 999 905,3,"0,709999979","0,839999974",1 049 999 952,125 999 999,1 269 999 981,1 190 000 057,1 149 999 976,100 999 999,"0,819999993","0,709999979","0,660000026","0,649999976",2 299 999 952,5 599 999 905,9 600 000 381,1 389 999 962,1 639 999 962,1 660 000 038,1 410 000 038,9 399 999 619,6 099 999 905,3 400 000 095,1 600 000 024,1 100 000 024,"10,5",1 419 999 981,1 989 999 962,2 560 000 038,3 010 000 038,31,28,2 189 999 962,1 739 999 962,1 389 999 962,1 080 000 019,9 600 000 381,29,34,27,32,14,9,21,36,31,36,28,29,8631,10236,14217,19467,23907,26494,24939,23754,20138,16760,12439,9447,6 400 000 095,9 899 999 619,1 469 999 981,1 970 000 076,2 329 999 924,2 379 999 924,21,1 569 999 981,1 169 999 981,8 600 000 381,6 199 999 809,5 400 000 095
404,29,139,Batna,Fesdis,6 252 397 222,3 560 833 056,"06Â° 15' 8.63""E","35Â° 36' 29.99""N",nan,0,5,"2,5",nan,8 134,"0,468",31 161,49 348,42 652,8,"-0,063330244","-0,790179657",7 327,"0,02995","1,41514",533,769,Kl,1772,Xh12-2a,Xh,4,7246,935,11,10336,9908,22175,11037,"0,382352024",3 099 999 905,3 200 000 048,2 900 000 095,3,3,3 099 999 905,3 299 999 952,"3,5","3,5","3,5",3 299 999 952,3 099 999 905,"0,699999988","0,839999974",1 059 999 943,"1,25",125 999 999,1 179 999 948,1 149 999 976,1,"0,819999993","0,699999988","0,649999976","0,639999986",2 299 999 952,"5,5",9 600 000 381,1 389 999 962,1 639 999 962,1 660 000 038,1 410 000 038,9 399 999 619,6 099 999 905,3 400 000 095,1 600 000 024,1 100 000 024,"10,5",1 419 999 981,1 989 999 962,2 570 000 076,3 029 999 924,3 120 000 076,2 820 000 076,22,"17,5",1 389 999 962,1 080 000 019,9 699 999 809,29,34,26,32,15,9,21,36,31,36,28,28,8810,10315,14287,19470,24042,26493,24938,23882,20140,16828,12553,9607,6 400 000 095,9 899 999 619,1 469 999 981,1 979 999 924,2 339 999 962,2 389 999 962,2 120 000 076,1 569 999 981,1 180 000 019,8 600 000 381,6 199 999 809,5 400 000 095
405,29,139,Batna,Fesdis,6 252 397 222,3 560 833 056,"06Â° 15' 8.63""E","35Â° 36' 29.99""N",nan,5,15,10,nan,8 177,"0,487",30 974,49 853,42 147,8,"-0,072924718","-0,794601398",7 081,"0,02995","1,41514",533,769,Kl,1772,Xh12-2a,Xh,4,7246,935,11,10336,9908,22175,11037,"0,382352024",3 099 999 905,3 200 000 048,2 900 000 095,3,3,3 099 999 905,3 299 999 952,"3,5","3,5","3,5",3 299 999 952,3 099 999 905,"0,699999988","0,839999974",1 059 999 943,"1,25",125 999 999,1 179 999 948,1 149 999 976,1,"0,819999993","0,699999988","0,649999976","0,639999986",2 299 999 952,"5,5",9 600 000 381,1 389 999 962,1 639 999 962,1 660 000 038,1 410 000 038,9 399 999 619,6 099 999 905,3 400 000 095,1 600 000 024,1 100 000 024,"10,5",1 419 999 981,1 989 999 962,2 570 000 076,3 029 999 924,3 120 000 076,2 820 000 076,22,"17,5",1 389 999 962,1 080 000 019,9 699 999 809,29,34,26,32,15,9,21,36,31,36,28,28,8810,10315,14287,19470,24042,26493,24938,23882,20140,16828,12553,9607,6 400 000 095,9 899 999 619,1 469 999 981,1 979 999 924,2 339 999 962,2 389 999 962,2 120 000 076,1 569 999 981,1 180 000 019,8 600 000 381,6 199 999 809,5 400 000 095
406,29,139,Batna,Fesdis,6 252 397 222,3 560 833 056,"06Â° 15' 8.63""E","35Â° 36' 29.99""N",nan,15,30,"22,5",nan,8 351,"0,565",30 234,51 853,40 147,8,"-0,111120874","-0,811683985",6 108,"0,02995","1,41514",533,769,Kl,1772,Xh12-2a,Xh,4,7246,935,11,10336,9908,22175,11037,"0,382352024",3 099 999 905,3 200 000 048,2 900 000 095,3,3,3 099 999 905,3 299 999 952,"3,5","3,5","3,5",3 299 999 952,3 099 999 905,"0,699999988","0,839999974",1 059 999 943,"1,25",125 999 999,1 179 999 948,1 149 999 976,1,"0,819999993","0,699999988","0,649999976","0,639999986",2 299 999 952,"5,5",9 600 000 381,1 389 999 962,1 639 999 962,1 660 000 038,1 410 000 038,9 399 999 619,6 099 999 905,3 400 000 095,1 600 000 024,1 100 000 024,"10,5",1 419 999 981,1 989 999 962,2 570 000 076,3 029 999 924,3 120 000 076,2 820 000 076,22,"17,5",1 389 999 962,1 080 000 019,9 699 999 809,29,34,26,32,15,9,21,36,31,36,28,28,8810,10315,14287,19470,24042,26493,24938,23882,20140,16828,12553,9607,6 400 000 095,9 899 999 619,1 469 999 981,1 979 999 924,2 339 999 962,2 389 999 962,2 120 000 076,1 569 999 981,1 180 000 019,8 600 000 381,6 199 999 809,5 400 000 095
407,29,139,Batna,Fesdis,6 252 397 222,3 560 833 056,"06Â° 15' 8.63""E","35Â° 36' 29.99""N",nan,30,60,45,nan,8 491,"0,628",29 635,53 474,38 526,8,"-0,142388833","-0,825052766",5 319,"0,02995","1,41514",533,769,Kl,1772,Xh12-2a,Xh,4,7246,935,11,10336,9908,22175,11037,"0,382352024",3 099 999 905,3 200 000 048,2 900 000 095,3,3,3 099 999 905,3 299 999 952,"3,5","3,5","3,5",3 299 999 952,3 099 999 905,"0,699999988","0,839999974",1 059 999 943,"1,25",125 999 999,1 179 999 948,1 149 999 976,1,"0,819999993","0,699999988","0,649999976","0,639999986",2 299 999 952,"5,5",9 600 000 381,1 389 999 962,1 639 999 962,1 660 000 038,1 410 000 038,9 399 999 619,6 099 999 905,3 400 000 095,1 600 000 024,1 100 000 024,"10,5",1 419 999 981,1 989 999 962,2 570 000 076,3 029 999 924,3 120 000 076,2 820 000 076,22,"17,5",1 389 999 962,1 080 000 019,9 699 999 809,29,34,26,32,15,9,21,36,31,36,28,28,8810,10315,14287,19470,24042,26493,24938,23882,20140,16828,12553,9607,6 400 000 095,9 899 999 619,1 469 999 981,1 979 999 924,2 339 999 962,2 389 999 962,2 120 000 076,1 569 999 981,1 180 000 019,8 600 000 381,6 199 999 809,5 400 000 095
408,29,140,Batna,Fesdis,6 262 180 556,3 561 090 833,"06Â°15'43.85""E","35Â° 36' 39.27""N",nan,0,5,"2,5",nan,8 097,"0,532",28 315,54 869,32 697,12 434,"-0,224819217","-0,644716261",7 379,"0,02995","1,41514",533,769,Kl,1772,Xh12-2a,Xh,4,7246,940,5,11477,11920,22532,14245,"0,308022756",3,3 099 999 905,2 799 999 952,2 900 000 095,2 900 000 095,3 099 999 905,3 200 000 048,3 400 000 095,"3,5",3 400 000 095,3 599 999 905,3,"0,720000029","0,850000024",1 059 999 943,1 279 999 971,1 279 999 971,1 200 000 048,1 169 999 957,1 019 999 981,"0,829999983","0,720000029","0,660000026","0,660000026",2 400 000 095,5 699 999 809,9 800 000 191,1 410 000 038,1 670 000 076,17,"14,5",9 699 999 809,6 300 000 191,"3,5",1 700 000 048,1 200 000 048,1 080 000 019,1 439 999 962,2 020 000 076,26,3 070 000 076,3 160 000 038,"28,5",2 239 999 962,1 770 000 076,1 419 999 981,11,9 899 999 619,28,34,26,31,14,9,21,36,30,35,27,29,8627,10206,14244,19504,23917,26430,25051,23832,20128,16749,12421,9416,6 599 999 905,10,15,20,2 370 000 076,2 429 999 924,"21,5",16,12,8 899 999 619,6 400 000 095,"5,5"
409,29,140,Batna,Fesdis,6 262 180 556,3 561 090 833,"06Â°15'43.85""E","35Â° 36' 39.27""N",nan,5,15,10,nan,8 161,"0,554",28 125,54 195,33 707,12 098,"-0,2062392","-0,651245721",7 209,"0,02995","1,41514",533,769,Kl,1772,Xh12-2a,Xh,4,7246,940,5,11477,11920,22532,14245,"0,308022756",3,3 099 999 905,2 799 999 952,2 900 000 095,2 900 000 095,3 099 999 905,3 200 000 048,3 400 000 095,"3,5",3 400 000 095,3 599 999 905,3,"0,720000029","0,850000024",1 059 999 943,1 279 999 971,1 279 999 971,1 200 000 048,1 169 999 957,1 019 999 981,"0,829999983","0,720000029","0,660000026","0,660000026",2 400 000 095,5 699 999 809,9 800 000 191,1 410 000 038,1 670 000 076,17,"14,5",9 699 999 809,6 300 000 191,"3,5",1 700 000 048,1 200 000 048,1 080 000 019,1 439 999 962,2 020 000 076,26,3 070 000 076,3 160 000 038,"28,5",2 239 999 962,1 770 000 076,1 419 999 981,11,9 899 999 619,28,34,26,31,14,9,21,36,30,35,27,29,8627,10206,14244,19504,23917,26430,25051,23832,20128,16749,12421,9416,6 599 999 905,10,15,20,2 370 000 076,2 429 999 924,"21,5",16,12,8 899 999 619,6 400 000 095,"5,5"
410,29,140,Batna,Fesdis,6 262 180 556,3 561 090 833,"06Â°15'43.85""E","35Â° 36' 39.27""N",nan,15,30,"22,5",nan,8 415,"0,64",27 372,51 529,37 706,10 765,"-0,135641335","-0,680037765",6 536,"0,02995","1,41514",533,769,Kl,1772,Xh12-2a,Xh,4,7246,940,5,11477,11920,22532,14245,"0,308022756",3,3 099 999 905,2 799 999 952,2 900 000 095,2 900 000 095,3 099 999 905,3 200 000 048,3 400 000 095,"3,5",3 400 000 095,3 599 999 905,3,"0,720000029","0,850000024",1 059 999 943,1 279 999 971,1 279 999 971,1 200 000 048,1 169 999 957,1 019 999 981,"0,829999983","0,720000029","0,660000026","0,660000026",2 400 000 095,5 699 999 809,9 800 000 191,1 410 000 038,1 670 000 076,17,"14,5",9 699 999 809,6 300 000 191,"3,5",1 700 000 048,1 200 000 048,1 080 000 019,1 439 999 962,2 020 000 076,26,3 070 000 076,3 160 000 038,"28,5",2 239 999 962,1 770 000 076,1 419 999 981,11,9 899 999 619,28,34,26,31,14,9,21,36,30,35,27,29,8627,10206,14244,19504,23917,26430,25051,23832,20128,16749,12421,9416,6 599 999 905,10,15,20,2 370 000 076,2 429 999 924,"21,5",16,12,8 899 999 619,6 400 000 095,"5,5"
411,29,140,Batna,Fesdis,6 262 180 556,3 561 090 833,"06Â°15'43.85""E","35Â° 36' 39.27""N",nan,30,60,45,nan,"8,62","0,711",26 761,49 368,40 948,9 684,"-0,081212927","-0,707390841","5,99","0,02995","1,41514",533,769,Kl,1772,Xh12-2a,Xh,4,7246,940,5,11477,11920,22532,14245,"0,308022756",3,3 099 999 905,2 799 999 952,2 900 000 095,2 900 000 095,3 099 999 905,3 200 000 048,3 400 000 095,"3,5",3 400 000 095,3 599 999 905,3,"0,720000029","0,850000024",1 059 999 943,1 279 999 971,1 279 999 971,1 200 000 048,1 169 999 957,1 019 999 981,"0,829999983","0,720000029","0,660000026","0,660000026",2 400 000 095,5 699 999 809,9 800 000 191,1 410 000 038,1 670 000 076,17,"14,5",9 699 999 809,6 300 000 191,"3,5",1 700 000 048,1 200 000 048,1 080 000 019,1 439 999 962,2 020 000 076,26,3 070 000 076,3 160 000 038,"28,5",2 239 999 962,1 770 000 076,1 419 999 981,11,9 899 999 619,28,34,26,31,14,9,21,36,30,35,27,29,8627,10206,14244,19504,23917,26430,25051,23832,20128,16749,12421,9416,6 599 999 905,10,15,20,2 370 000 076,2 429 999 924,"21,5",16,12,8 899 999 619,6 400 000 095,"5,5"
412,29,141,Batna,Fesdis,6 282 777 778,35 614 025,"06Â°16'58""E","35Â° 36' 50.49""N",nan,0,5,"2,5",nan,8 253,"0,453",31 086,55 783,32,12 217,"-0,241351966","-0,659537371","5,55","0,02995","1,41514",533,769,Kl,1772,Xh12-2a,Xh,4,7246,955,11,12131,13494,19240,16754,"0,17553614",2 900 000 095,3 099 999 905,2 900 000 095,2 900 000 095,2 900 000 095,3 099 999 905,3 200 000 048,3 400 000 095,"3,5","3,5",3 200 000 048,3,"0,699999988","0,829999983",1 049 999 952,"1,25",125 999 999,1 179 999 948,1 149 999 976,1,"0,810000002","0,699999988","0,649999976","0,639999986",2 200 000 048,"5,5","9,5",1 389 999 962,"16,5",1 670 000 076,1 419 999 981,9 399 999 619,6 099 999 905,3 299 999 952,1 600 000 024,1,"10,5",1 419 999 981,20,2 579 999 924,3 060 000 038,"31,5",2 839 999 962,2 210 000 038,"17,5",14,1 080 000 019,9 600 000 381,29,35,27,32,15,9,21,37,32,36,28,29,8710,10288,14251,19501,23910,26424,25048,23776,20097,16821,12568,9528,6 400 000 095,9 800 000 191,1 480 000 019,1 979 999 924,"23,5",2 410 000 038,2 129 999 924,1 580 000 019,1 180 000 019,8 600 000 381,6 199 999 809,5 300 000 191
413,29,141,Batna,Fesdis,6 282 777 778,35 614 025,"06Â°16'58""E","35Â° 36' 50.49""N",nan,5,15,10,nan,"8,22","0,482",30 244,55 951,32,12 049,"-0,242657952","-0,666856926",5 449,"0,02995","1,41514",533,769,Kl,1772,Xh12-2a,Xh,4,7246,955,11,12131,13494,19240,16754,"0,17553614",2 900 000 095,3 099 999 905,2 900 000 095,2 900 000 095,2 900 000 095,3 099 999 905,3 200 000 048,3 400 000 095,"3,5","3,5",3 200 000 048,3,"0,699999988","0,829999983",1 049 999 952,"1,25",125 999 999,1 179 999 948,1 149 999 976,1,"0,810000002","0,699999988","0,649999976","0,639999986",2 200 000 048,"5,5","9,5",1 389 999 962,"16,5",1 670 000 076,1 419 999 981,9 399 999 619,6 099 999 905,3 299 999 952,1 600 000 024,1,"10,5",1 419 999 981,20,2 579 999 924,3 060 000 038,"31,5",2 839 999 962,2 210 000 038,"17,5",14,1 080 000 019,9 600 000 381,29,35,27,32,15,9,21,37,32,36,28,29,8710,10288,14251,19501,23910,26424,25048,23776,20097,16821,12568,9528,6 400 000 095,9 800 000 191,1 480 000 019,1 979 999 924,"23,5",2 410 000 038,2 129 999 924,1 580 000 019,1 180 000 019,8 600 000 381,6 199 999 809,5 300 000 191
414,29,141,Batna,Fesdis,6 282 777 778,35 614 025,"06Â°16'58""E","35Â° 36' 50.49""N",nan,15,30,"22,5",nan,8 086,"0,595",26 911,56 618,32,11 382,"-0,247804622","-0,69673602",5 049,"0,02995","1,41514",533,769,Kl,1772,Xh12-2a,Xh,4,7246,955,11,12131,13494,19240,16754,"0,17553614",2 900 000 095,3 099 999 905,2 900 000 095,2 900 000 095,2 900 000 095,3 099 999 905,3 200 000 048,3 400 000 095,"3,5","3,5",3 200 000 048,3,"0,699999988","0,829999983",1 049 999 952,"1,25",125 999 999,1 179 999 948,1 149 999 976,1,"0,810000002","0,699999988","0,649999976","0,639999986",2 200 000 048,"5,5","9,5",1 389 999 962,"16,5",1 670 000 076,1 419 999 981,9 399 999 619,6 099 999 905,3 299 999 952,1 600 000 024,1,"10,5",1 419 999 981,20,2 579 999 924,3 060 000 038,"31,5",2 839 999 962,2 210 000 038,"17,5",14,1 080 000 019,9 600 000 381,29,35,27,32,15,9,21,37,32,36,28,29,8710,10288,14251,19501,23910,26424,25048,23776,20097,16821,12568,9528,6 400 000 095,9 800 000 191,1 480 000 019,1 979 999 924,"23,5",2 410 000 038,2 129 999 924,1 580 000 019,1 180 000 019,8 600 000 381,6 199 999 809,5 300 000 191
415,29,141,Batna,Fesdis,6 282 777 778,35 614 025,"06Â°16'58""E","35Â° 36' 50.49""N",nan,30,60,45,nan,7 978,"0,687","24,21",57 158,32,10 842,"-0,251927122","-0,721967697",4 725,"0,02995","1,41514",533,769,Kl,1772,Xh12-2a,Xh,4,7246,955,11,12131,13494,19240,16754,"0,17553614",2 900 000 095,3 099 999 905,2 900 000 095,2 900 000 095,2 900 000 095,3 099 999 905,3 200 000 048,3 400 000 095,"3,5","3,5",3 200 000 048,3,"0,699999988","0,829999983",1 049 999 952,"1,25",125 999 999,1 179 999 948,1 149 999 976,1,"0,810000002","0,699999988","0,649999976","0,639999986",2 200 000 048,"5,5","9,5",1 389 999 962,"16,5",1 670 000 076,1 419 999 981,9 399 999 619,6 099 999 905,3 299 999 952,1 600 000 024,1,"10,5",1 419 999 981,20,2 579 999 924,3 060 000 038,"31,5",2 839 999 962,2 210 000 038,"17,5",14,1 080 000 019,9 600 000 381,29,35,27,32,15,9,21,37,32,36,28,29,8710,10288,14251,19501,23910,26424,25048,23776,20097,16821,12568,9528,6 400 000 095,9 800 000 191,1 480 000 019,1 979 999 924,"23,5",2 410 000 038,2 129 999 924,1 580 000 019,1 180 000 019,8 600 000 381,6 199 999 809,5 300 000 191
